time_s,request_rate_rps,avg_service_time_ms,pool_size,p99_ms,cpu_usage_pct,heap_used_pct,queue_length,,,,
111,510,246.1271275,54,349.6987678,57.35097846,35.11083951,36.09455401,,,,
112,497,182.9482279,54,274.3849185,55.86754708,33.96618959,23.68582662,,,,
113,482,162.1095378,54,246.6658989,52.46762885,33.6299883,34.09189421,,,,
114,523,219.0630391,54,227.6761453,55.92280148,34.28479861,31.84269477,,,,
115,457,198.8897779,54,253.9455588,52.92648549,34.21775705,35.10323017,,,,
116,473,198.1842767,54,236.2127866,52.545202,34.14094769,33.62319553,,,,
117,487,174.3901033,54,216.8257637,53.72802322,33.83435657,25.1535503,,,,
118,539,181.623061,54,250.4795788,59.61088391,34.69197531,36.95060622,,,,
119,485,203.098972,54,242.3444772,54.15684597,33.80268666,35.84080428,,,,
120,469,210.1416333,54,262.9844093,54.00007783,33.59835072,29.69961511,,,,
121,452,158.8666328,60,358.713174,51.07999138,34.83342164,20.94219184,,,,
122,451,145.0262785,60,386.1885228,50.6322368,34.44611486,18.75906145,,,,
123,512,239.7174984,60,311.3312989,57.90657126,35.25574187,32.07132741,,,,
124,488,209.4359053,60,265.6637968,55.71711421,33.08869263,27.10922458,,,,
125,530,225.9831525,60,298.7582729,62.0569596,35.03478623,32.37858127,,,,
126,445,218.195893,60,408.4424701,38.69617134,34.63090872,19.29880446,,,,
127,482,213.3308681,60,317.8905118,55.97064673,35.16014854,32.37764845,,,,
128,504,226.9702414,60,323.9679999,57.14342324,34.53287631,28.92831498,,,,
129,449,206.0331896,60,360.3044243,44.27971937,34.94488842,14.09793769,,,,
130,501,207.2269051,60,309.5286265,57.73009308,34.56876022,23.19226795,,,,
131,525,175.3344296,52,281.8807606,58.36744659,33.74469935,39.07773593,,,,
132,540,188.9073592,52,284.4313299,57.64934297,33.98390054,36.5775394,,,,
133,519,176.3224044,52,242.6558827,57.68840925,33.63811889,41.62677399,,,,
134,519,236.816929,52,269.9200896,56.32410213,34.79644339,27.85473253,,,,
135,502,244.3753606,52,288.5992897,54.77665985,33.7457057,32.97826219,,,,
136,527,193.158841,52,258.3243132,59.631288,34.52181136,31.80645354,,,,
137,493,193.2211417,52,257.0376925,55.61287371,33.38003277,33.1085217,,,,
138,484,156.9804829,52,212.9743949,52.59683984,34.52784501,23.35086939,,,,
139,499,175.1327202,52,227.389656,57.87786885,34.47628886,24.375382,,,,
140,481,218.8870901,52,251.7408129,53.20672303,34.38880204,34.93870506,,,,
141,491,207.020972,60,326.5362666,57.10467294,34.91973726,32.04628842,,,,
142,492,204.4153955,60,338.6236652,55.27316068,33.81346897,36.51464599,,,,
143,537,169.844486,60,271.2547198,62.00663812,34.62577512,33.62968105,,,,
144,489,179.1656214,60,260.0043102,55.55253474,34.72849662,26.37555404,,,,
145,526,195.1169816,60,275.652592,58.24708168,35.86948565,36.43349568,,,,
146,522,178.6329839,60,278.7388297,58.85208693,34.34608239,39.56367504,,,,
147,509,249.7933146,60,289.0594221,57.84324773,34.62673054,33.08484638,,,,
148,516,150.4590804,60,237.4739053,58.07433947,33.73740642,39.15013864,,,,
149,513,201.629402,60,272.1642247,60.28408838,34.74230089,24.66039616,,,,
150,471,230.252002,60,325.5240843,54.11365384,34.95666635,30.08166824,,,,
151,465,202.6844644,62,501.6708904,43.41628097,36.02179889,14.04622209,,,,
152,463,166.9983556,62,425.1378527,42.33435779,35.49610277,13.88693226,,,,
153,521,192.2364411,62,326.648454,59.25683976,35.85260102,40.29194853,,,,
154,520,169.4480706,62,252.9681883,57.61412236,34.48281016,32.46468725,,,,
155,548,200.8721441,62,280.6649457,61.69587449,34.74000785,30.85582212,,,,
156,506,153.6801608,62,272.377231,58.12907039,34.58436491,23.57133031,,,,
157,507,249.6539935,62,343.6677825,59.93689595,35.42875778,24.28466493,,,,
158,504,228.1450034,62,305.8327746,56.87679965,33.66402385,33.2897386,,,,
159,498,241.4042077,62,343.9150628,57.27535739,35.27203259,28.76556023,,,,
160,518,169.1883192,62,272.9820799,59.77421556,34.09567303,39.02529443,,,,
161,499,219.8033194,54,302.2354074,56.45805404,34.00228156,38.94036581,,,,
162,542,181.3879681,54,292.444507,59.41902764,35.40381118,39.15657561,,,,
163,469,197.3983655,54,283.4686202,53.37052507,33.66823581,33.59577876,,,,
164,510,186.2850602,54,227.1761776,55.10638035,33.96085608,22.5486111,,,,
165,519,217.0832492,54,274.7023629,57.07061656,34.35018957,29.89158453,,,,
166,489,197.5471518,54,273.9493615,54.04573369,34.85481146,25.81191072,,,,
167,518,272.3722234,54,309.1892943,59.07428457,34.31722845,28.69847943,,,,
168,491,226.3567284,54,265.2746709,55.21399797,34.20615192,35.82821277,,,,
169,474,212.1335598,54,237.5538435,54.22788097,34.16855354,34.22388982,,,,
170,544,216.4560668,54,283.4926194,58.69719553,33.72004199,38.67265344,,,,
171,492,193.1968064,60,300.3547063,55.013095,35.4568831,37.19881732,,,,
172,503,222.7011679,60,350.3124773,56.68372924,35.21326607,32.13019969,,,,
173,520,209.545184,60,299.7529335,59.79263206,34.03995704,35.14646527,,,,
174,492,221.4141474,60,327.5931468,53.8162169,34.36117222,34.96738165,,,,
175,469,168.6047682,60,300.6586776,54.11831426,35.20124509,31.00823019,,,,
176,509,209.8326377,60,278.0529141,57.37051222,35.20900999,34.03912053,,,,
177,506,213.3223681,60,271.1383348,57.27884156,35.0380076,24.74025613,,,,
178,524,177.9514968,60,261.3696367,60.05571543,34.15849598,38.94120436,,,,
179,497,236.0910622,60,327.5596292,56.21396482,34.95455901,28.77097395,,,,
180,487,203.8746849,60,313.7816352,57.97211473,35.00986698,30.85746698,,,,
181,520,215.1326515,52,286.333136,58.74151219,34.85249074,40.55853384,,,,
182,485,188.0617969,52,260.1439217,52.40029449,34.58333824,36.43917305,,,,
183,511,168.5318485,52,256.46177,55.72482725,33.87771688,33.83703673,,,,
184,464,176.8960374,52,224.5845028,53.03676648,32.80815864,30.45889966,,,,
185,473,151.4990148,52,235.5561707,50.57890639,34.80980192,22.44313092,,,,
186,510,212.1169392,52,271.9165068,56.09002773,34.36543425,22.701674,,,,
187,507,202.4854232,52,279.0892774,58.84570851,33.4344521,26.87037616,,,,
188,482,224.3066659,52,275.5370167,53.78651948,34.14239778,38.36159825,,,,
189,541,211.7833367,52,256.0106879,59.02663928,33.78951685,30.81992878,,,,
190,513,224.5714281,52,290.7476085,58.35456081,34.96445346,28.89153786,,,,
191,442,220.7343446,48,278.4344554,49.70926393,33.99471485,32.19015978,,,,
192,470,198.7786898,48,281.8683148,50.69413671,34.74208804,35.32865674,,,,
193,517,182.2458482,48,248.0980008,57.08413919,35.04945156,33.94543104,,,,
194,527,217.8864009,48,269.0898345,56.67504625,33.75647457,32.63028794,,,,
195,516,204.555961,48,251.1430557,56.7563739,34.28725809,30.54086144,,,,
196,484,219.9561021,48,250.3105906,55.13487957,33.13045697,35.92353986,,,,
197,452,187.2933941,48,250.2461625,49.39170034,33.20037548,26.99614029,,,,
198,514,200.2231323,48,228.7098525,54.93436076,33.62120207,33.77331898,,,,
199,464,216.2354366,48,264.6992104,52.61177367,34.29958593,29.38527848,,,,
200,520,171.3017145,48,235.7140262,56.24786962,33.63675644,32.77853959,,,,
201,505,183.8061231,56,275.9490542,58.42932121,35.48154554,25.28314434,,,,
202,548,213.2141428,56,295.4209409,60.23953376,34.24384535,40.83034666,,,,
203,505,228.9224113,56,343.4565483,55.77872895,33.9159343,34.82013555,,,,
204,510,186.7778571,56,283.2801819,57.11575338,33.81668104,28.85149488,,,,
205,473,207.0510354,56,268.646188,51.97237855,33.72968081,36.65615185,,,,
206,494,226.0789213,56,277.9582576,58.99048505,33.19660743,30.90562991,,,,
207,469,193.3347319,56,229.6694061,52.76970235,34.57139383,28.74882365,,,,
208,485,217.1974519,56,267.9268629,56.51653694,34.92163323,31.42177382,,,,
209,495,168.090551,56,216.1881816,59.23399022,33.7429244,32.72103355,,,,
210,509,229.2766116,56,305.0029435,57.39837164,33.82155893,30.88182495,,,,
211,494,210.1587374,62,368.288362,54.37733461,35.66439455,27.3578669,,,,
212,506,211.6157504,62,347.3540813,58.40973248,33.54180145,42.86643789,,,,
213,498,196.7255862,62,357.4238646,58.45236274,35.22391146,29.18106899,,,,
214,505,209.0496095,62,313.3125816,59.75313409,34.82505574,29.10361952,,,,
215,513,200.7876454,62,301.6365716,61.6618959,33.32482834,34.0805235,,,,
216,510,145.3373613,62,291.3403755,58.68562417,34.99207974,29.1427611,,,,
217,520,230.8139644,62,309.8500087,60.47145088,34.89949458,36.22175321,,,,
218,496,177.136238,62,311.1604987,58.69803358,34.62189779,20.94674475,,,,
219,491,258.0559324,62,368.5004049,53.15131334,34.65625151,28.21641404,,,,
220,516,219.4720475,62,293.2067648,62.06766849,32.84375134,31.24155763,,,,
221,539,169.8966243,54,272.7759411,58.65886309,34.60249995,38.5552716,,,,
222,501,182.3633953,54,277.478796,57.54458485,33.98554465,29.14587581,,,,
223,488,188.3342091,54,269.7976134,56.19019576,34.85742778,38.82922092,,,,
224,500,164.668552,54,233.4237332,56.71666368,35.03593033,25.9996156,,,,
225,459,209.9833237,54,274.4259127,50.46921611,33.8704855,29.39429647,,,,
226,452,193.3653363,54,259.4957542,53.24979372,34.87542069,31.21895431,,,,
227,489,195.1203575,54,254.3069294,57.44089298,34.9941503,33.59300611,,,,
228,488,291.6065211,54,320.0035884,55.04167257,33.75546997,30.03102589,,,,
229,527,190.3385496,54,257.8958221,59.09149894,34.10473425,38.01146683,,,,
230,474,171.0457121,54,218.5063204,53.49913081,34.03961367,28.86264257,,,,
231,469,259.8285763,60,383.4223601,52.49369421,34.18611271,36.47110133,,,,
232,519,222.2008916,60,309.8466966,57.39435783,34.12818025,38.84515616,,,,
233,512,207.8885803,60,307.5195614,60.26367925,34.39347306,34.99327659,,,,
234,493,213.724249,60,310.2088344,57.34531736,34.69727274,26.60191183,,,,
235,502,172.6599309,60,243.0402651,55.13293655,33.48938173,30.85152264,,,,
236,475,204.5588236,60,284.8007558,54.48726242,33.70290644,24.40077103,,,,
237,472,173.2716976,60,269.3830299,55.16761814,35.13882878,34.00849052,,,,
238,493,161.4280457,60,256.6000086,53.80991167,34.58995802,25.3363041,,,,
239,517,206.7593099,60,259.0541592,59.06418592,34.67594313,34.89561483,,,,
240,498,192.9217017,60,306.184284,57.2338235,33.88974899,25.07676992,,,,
241,477,195.8515502,52,251.6070411,53.57469986,34.16733414,45.11792509,,,,
242,446,208.9682366,52,268.6644226,55.09365733,34.14400985,28.05659355,,,,
243,486,169.8286567,52,266.1448091,54.05290272,34.6931101,31.21488118,,,,
244,505,180.1190407,52,217.2195284,55.20388354,35.16534293,33.35964955,,,,
245,462,205.4951795,52,232.1117952,51.11003007,33.51299757,36.43340505,,,,
246,526,173.7334495,52,244.829476,59.66245499,33.32292726,30.12846995,,,,
247,510,182.5188587,52,263.2507715,55.2062099,34.59468038,36.12271632,,,,
248,518,222.2288859,52,262.1347414,57.06393687,33.61757039,34.13900956,,,,
249,491,201.2794578,52,255.7225667,53.31149874,34.76841816,27.90996359,,,,
250,489,219.6020064,52,254.8338081,55.07058944,34.22121785,31.33997615,,,,
251,499,203.3695302,60,345.3200095,60.37746677,33.83467219,36.98406933,,,,
252,527,197.9809692,60,312.1702407,57.81477413,34.3295963,40.88143533,,,,
253,536,180.8196315,60,296.1931129,63.69250746,34.6602404,45.26668526,,,,
254,526,221.6183531,60,294.8784852,60.36365915,34.24637817,37.31327869,,,,
255,500,167.8115721,60,264.4272282,56.34484589,33.57179543,26.19203466,,,,
256,467,190.494834,60,335.1220682,52.07922904,34.34963946,34.37660219,,,,
257,538,200.7375474,60,302.6571214,58.271846,33.83240089,30.43059232,,,,
258,476,196.7033355,60,282.8272516,55.19528327,34.80590245,34.49832556,,,,
259,478,207.9891261,60,298.6666112,57.08931583,35.46209711,34.46323973,,,,
260,541,190.6396081,60,260.3873585,61.77729002,34.6300176,36.46983733,,,,
261,487,197.6841838,54,283.2883059,53.1471183,34.1650743,41.40015935,,,,
262,513,217.0854018,54,300.7987052,57.83320798,34.52853043,33.69317159,,,,
263,499,245.6596706,54,291.2584574,58.38474862,34.92625181,31.43148326,,,,
264,535,180.381036,54,266.7974171,57.54188957,35.15843431,29.30082912,,,,
265,529,200.6996819,54,251.0097086,58.68415457,34.77518117,37.70769166,,,,
266,516,196.6202513,54,253.4216052,59.88438759,35.45397973,40.85803815,,,,
267,503,198.5883417,54,260.1716558,53.94010101,33.91395589,25.47990052,,,,
268,486,205.6433866,54,267.5901748,56.39546816,34.11149601,33.17874811,,,,
269,517,185.7214368,54,236.9737502,59.67820487,34.32183514,32.76584688,,,,
270,470,223.2918738,54,250.2308701,56.18045852,34.88783757,31.03148081,,,,
271,519,190.8139227,60,291.9690883,59.89677686,34.27838623,38.67333809,,,,
272,521,240.7928258,60,344.8161092,60.69124994,34.52547307,34.27060917,,,,
273,503,208.8335879,60,340.8619578,57.9624711,34.52284845,35.44455632,,,,
274,540,185.6269068,60,279.4350072,59.36837807,33.88130293,35.10210323,,,,
275,449,215.4016989,60,381.4245835,45.41354959,34.41393045,23.54483045,,,,
276,511,213.4274465,60,281.5564501,58.50493718,34.26829525,41.86642662,,,,
277,519,191.8597581,60,276.7424942,59.25006152,34.87554424,33.75562077,,,,
278,516,195.4395466,60,262.013158,59.76857421,33.50133305,30.48840413,,,,
279,449,198.4631906,60,375.2322615,45.7851862,34.53898021,16.35132201,,,,
280,508,167.6726273,60,240.3189231,61.1252482,34.2175385,24.10753487,,,,
281,512,199.2725619,52,307.3406797,55.45310714,34.41824022,35.75311564,,,,
282,494,210.5380243,52,293.3410552,51.9644332,35.01690534,32.89261641,,,,
283,511,195.0131444,52,248.6548676,58.22330635,33.64241701,31.34624002,,,,
284,527,200.3060217,52,247.486602,59.53573554,33.74199826,35.33439783,,,,
285,527,194.0443745,52,241.7673533,57.53255384,33.85416126,36.97015984,,,,
286,506,159.3891017,52,204.5879724,56.6744857,33.99358222,29.2737227,,,,
287,485,172.5830711,52,200.1960221,52.78478549,34.54597885,24.02003356,,,,
288,477,158.6013362,52,241.7422362,55.80165193,35.6683937,30.76896888,,,,
289,490,249.7085078,52,293.810353,57.91544391,34.45993951,29.29250884,,,,
290,486,200.0085491,52,256.1823875,56.04987713,32.75467592,34.90045848,,,,
291,472,187.1011116,60,335.7914116,55.32784709,34.29915143,36.80056059,,,,
292,506,215.74247,60,323.2365214,57.27323536,33.57956896,30.60653693,,,,
293,537,217.8447934,60,309.247711,62.1847333,33.55299425,46.29941025,,,,
294,471,177.2549545,60,289.4807676,54.69212326,33.44362895,30.78155338,,,,
295,457,201.031485,60,329.4339259,47.05514921,34.50879412,29.72605432,,,,
296,509,193.9993833,60,263.7555482,58.21653648,33.92707937,30.57217041,,,,
297,495,202.7989739,60,305.4219368,55.37717087,34.622535,28.91849156,,,,
298,517,223.3765195,60,301.0041033,58.10613119,33.73469289,34.95342772,,,,
299,485,179.6449792,60,251.3676338,55.69117588,34.78371493,34.29741476,,,,
300,482,198.8915192,60,310.806554,56.86053288,35.11054186,35.16191701,,,,
301,536,230.5115163,76,557.2677604,55.90063707,37.47565321,28.56020867,,,,
302,516,186.4934734,76,519.3265582,53.1120958,36.9313992,19.75589415,,,,
303,510,181.5531314,76,478.5042997,49.56437001,38.15235254,25.72243834,,,,
304,482,203.7258478,76,434.2637191,43.16939659,38.16017406,4.980743468,,,,
305,474,231.8430707,76,461.6097842,40.15492067,39.01895524,2.926920215,,,,
306,485,201.4119781,76,427.584838,43.91925425,38.36919523,9.586979504,,,,
307,521,236.6274959,76,479.6331714,52.66640337,39.02389157,20.99852537,,,,
308,496,184.3262615,76,496.6512456,45.45625746,38.63853975,9.774217426,,,,
309,520,197.9402111,76,475.5881798,54.18308442,37.57029586,25.87498382,,,,
310,504,162.411554,76,482.0201001,47.49216635,37.47400226,18.38970795,,,,
311,510,210.3596502,68,553.6028626,45.55377973,37.9138752,24.61467161,,,,
312,501,185.5883299,68,577.0905679,44.52155226,37.88033909,15.84375583,,,,
313,467,137.2203218,68,497.0605679,36.90938141,35.71385349,16.09929072,,,,
314,483,225.4763659,68,477.0943477,39.94083517,35.9243301,19.18956396,,,,
315,497,173.9123131,68,472.4853687,43.68624005,36.28814575,9.612457358,,,,
316,488,189.6486137,68,424.4235518,41.85036903,36.7573387,17.71680009,,,,
317,468,219.4904601,68,433.8601417,41.07049118,36.85344666,14.07816501,,,,
318,455,223.2389445,68,441.5898181,40.64226173,36.66747534,14.24573226,,,,
319,479,224.0140481,68,489.8314271,42.06699453,35.81724694,10.81248832,,,,
320,493,205.3019767,68,441.7262297,40.88266897,36.7020088,15.75369375,,,,
321,528,190.2425085,60,282.1474885,61.10931593,33.55293251,31.37652526,,,,
322,500,164.8742761,60,267.0988688,57.05255206,35.06241314,29.11530879,,,,
323,489,220.4800264,60,312.230492,56.78316671,34.04772521,36.78701727,,,,
324,520,154.5894,60,227.6506328,58.1181953,34.67447108,27.90865861,,,,
325,484,206.7890446,60,281.0058867,57.32011454,33.98463869,37.86636217,,,,
326,482,221.9226975,60,322.6382255,57.60589921,34.92787545,35.21173021,,,,
327,512,200.3134059,60,247.8696177,59.76761526,34.59073556,32.9895533,,,,
328,489,225.4371007,60,299.0232721,58.08389659,34.23865654,32.47420943,,,,
329,449,158.561214,60,343.6573219,45.46820363,34.69908635,17.50736779,,,,
330,514,201.0163041,60,287.7794937,60.8729164,34.74016981,31.49459699,,,,
331,448,207.9258838,70,556.6303009,40.30052527,37.66286737,4.729142158,,,,
332,538,174.8057614,70,538.646388,55.73272693,37.48384272,28.28537044,,,,
333,477,221.3044182,70,554.4050234,43.25459885,37.00594009,8.082260431,,,,
334,468,185.4277846,70,505.5129789,41.19301636,36.58598492,6.472130228,,,,
335,482,189.6302602,70,517.5707556,41.96899588,37.60920088,11.28873985,,,,
336,506,190.0895901,70,509.7722207,47.3665891,37.20786647,20.38516412,,,,
337,508,230.0719652,70,487.0430505,50.81157627,37.19124836,11.49209091,,,,
338,519,208.1057814,70,490.5810123,51.81143975,36.80623028,25.5539961,,,,
339,483,184.9085898,70,457.6155155,40.54322328,36.74042896,10.59518021,,,,
340,497,225.7032275,70,495.7631858,43.97187868,36.49380027,12.27575263,,,,
341,523,193.7444171,62,299.7522879,59.99370705,32.78574949,38.93273195,,,,
342,521,228.7654964,62,342.263795,59.49956215,34.6341442,42.20918324,,,,
343,480,164.6743045,62,330.6879004,51.11976523,35.09269921,18.49044797,,,,
344,488,231.9544931,62,376.1048488,52.70429978,34.88077484,28.95960711,,,,
345,515,237.5297363,62,313.4694869,57.32765488,35.19509179,33.1064013,,,,
346,516,211.3517206,62,279.902507,57.08937223,34.34572272,33.46322528,,,,
347,532,256.6969194,62,306.1986744,60.57472808,33.74450284,35.57181735,,,,
348,470,158.4359715,62,391.342407,47.54905247,35.06828851,18.26459591,,,,
349,513,192.4822692,62,302.5767919,57.67887036,34.78125805,38.18618238,,,,
350,470,207.1207778,62,380.7020679,44.2321184,35.87038584,26.81707506,,,,
351,531,166.2363208,54,273.839709,57.92132974,33.32381965,46.42593246,,,,
352,508,219.2726038,54,318.5152357,53.72039078,34.54067132,33.64072281,,,,
353,450,207.4350933,54,288.6325039,51.33569626,34.5529981,33.33398521,,,,
354,486,214.6766556,54,277.2132897,53.28434737,33.36609912,36.49330183,,,,
355,525,180.5874786,54,250.585873,57.38251331,33.64409384,30.21962128,,,,
356,506,190.083145,54,261.7502086,55.79159916,34.34122563,17.31559035,,,,
357,530,191.699103,54,252.0808963,59.32577877,33.82416229,34.93242605,,,,
358,507,196.9390492,54,250.0268231,58.96456543,33.38945774,21.7581653,,,,
359,493,218.2155319,54,260.9124584,57.0436109,33.34627021,29.2267281,,,,
360,515,174.1544352,54,250.8384686,56.62487762,33.3962422,31.41855163,,,,
361,495,197.1048059,58,272.7863046,57.40255661,34.27091171,32.29308154,,,,
362,501,203.3539132,58,318.6819817,59.47529974,34.29724787,37.31596117,,,,
363,465,198.1319965,58,316.1195273,53.03838534,35.43236045,36.01342368,,,,
364,493,186.1080453,58,285.8036387,54.52532106,35.52089404,32.07883341,,,,
365,477,232.2903836,58,296.4239919,53.52276709,34.45845868,33.11370085,,,,
366,480,152.2555323,58,238.3899222,55.46647139,33.54718962,21.24574572,,,,
367,516,163.7698561,58,272.237131,59.02262838,35.19302858,35.15503119,,,,
368,492,208.1156186,58,266.2909711,58.84894759,34.00898912,25.34843427,,,,
369,516,208.7674914,58,296.5141811,58.98411902,33.99949262,33.49487592,,,,
370,520,173.7870473,58,252.8425176,58.41319453,33.90748139,35.25971456,,,,
371,467,176.1623306,54,271.0300773,52.6256982,34.22593612,31.91182009,,,,
372,528,183.405466,54,244.1257067,58.03995382,35.26192548,30.22869066,,,,
373,466,244.8674554,54,260.611922,57.19925132,34.3882227,33.91687419,,,,
374,517,212.3886501,54,286.3355881,58.49803073,33.15368147,31.22177362,,,,
375,515,209.0389237,54,293.2108142,57.35693233,33.55104233,30.17347501,,,,
376,493,259.8426122,54,292.0153283,54.15062897,33.89012324,35.7781719,,,,
377,507,137.1957251,54,233.3719364,59.57232492,33.99076244,24.88626026,,,,
378,494,196.9989178,54,262.9452509,57.34639129,35.03297258,34.40038388,,,,
379,543,220.4035032,54,259.7922877,60.18836314,34.01875127,33.27864861,,,,
380,478,158.161853,54,222.9704461,51.69709866,34.5506691,28.13238417,,,,
381,493,248.5827421,62,395.9674304,56.40330869,34.57986008,29.71404235,,,,
382,475,178.4424992,62,366.2467518,47.54974648,34.23447889,19.8489593,,,,
383,489,224.3258071,62,417.5613537,54.11806131,35.09779931,26.10410902,,,,
384,482,206.8803203,62,347.0509511,50.72147865,35.75896074,27.792837,,,,
385,517,234.2424641,62,333.1773916,57.88958245,34.59041316,25.48944662,,,,
386,485,180.5122736,62,326.9066373,51.59169651,34.17672591,23.31689683,,,,
387,477,179.9203024,62,326.6990082,50.66635641,35.45785203,21.87921757,,,,
388,498,181.5347338,62,314.6311417,55.43376882,35.03082128,23.52504616,,,,
389,446,201.0292615,62,523.5808062,38.39219981,36.55773601,13.01572684,,,,
390,500,218.9317651,62,352.2015178,55.28501359,34.58148311,27.07233512,,,,
391,483,214.8158732,54,282.1379589,55.15852362,35.55849988,48.29392493,,,,
392,518,236.5334291,54,287.0567961,57.07952582,35.62301742,38.14963975,,,,
393,459,193.1578715,54,268.5471683,53.6032305,34.12661931,36.1284944,,,,
394,487,209.2016899,54,254.1975116,56.08569113,33.6134432,26.33341323,,,,
395,465,199.9620695,54,268.0421053,55.04457167,35.05390922,31.65160241,,,,
396,507,216.1469472,54,293.7037792,57.55814285,34.85587336,22.55210399,,,,
397,475,213.2070379,54,281.4100245,54.27384533,34.12578524,27.14388081,,,,
398,475,186.9534848,54,243.5120164,54.30985137,33.47294891,29.64058725,,,,
399,505,188.2393546,54,248.3130366,57.94196928,34.59041525,25.9362797,,,,
400,486,184.7067377,54,236.0484835,54.48888885,35.06585525,25.3243325,,,,
401,494,217.2241306,58,308.8551214,53.80727131,34.60195093,41.48443292,,,,
402,519,203.2353576,58,306.0643921,59.75679202,33.43198388,35.66132429,,,,
403,546,153.0604451,58,266.2793516,60.64971542,34.55655769,34.60432189,,,,
404,533,199.6096999,58,280.3290297,59.32892475,33.04652656,32.30206634,,,,
405,484,212.1052656,58,273.3637511,55.49902482,35.42500401,34.02076299,,,,
406,477,214.4991247,58,266.1030728,53.92732975,35.5042881,33.45630995,,,,
407,497,219.6120854,58,298.1476567,57.44753135,34.48257834,30.72969985,,,,
408,514,210.257006,58,291.1614258,57.72357386,34.72403102,30.10955183,,,,
409,530,225.3271398,58,284.6117126,58.43372374,34.08798281,30.45355282,,,,
410,502,252.1778977,58,278.7525885,58.275117,35.38338457,33.36910631,,,,
411,482,215.7734669,56,306.7606853,55.30101626,34.78613184,38.20287286,,,,
412,545,226.068231,56,319.09549,58.58925818,33.42405072,43.66368388,,,,
413,519,167.8646896,56,276.72674,57.33004832,33.52064378,30.16193982,,,,
414,499,206.2115057,56,272.7817777,56.85470956,34.41124902,30.75563619,,,,
415,502,200.0919157,56,261.4125865,55.97333812,34.26804159,32.99862984,,,,
416,471,221.9620253,56,285.7575747,54.37100962,33.76500888,29.41541892,,,,
417,552,219.4006832,56,274.8386536,58.85537161,34.20552297,32.54186704,,,,
418,553,181.7079542,56,267.929211,60.49540361,34.08875062,29.75211038,,,,
419,503,257.7734139,56,299.7672457,57.57001878,33.88527205,33.12053935,,,,
420,483,208.3141235,56,279.0999007,54.08801567,34.25353258,35.0591491,,,,
421,469,155.1968929,60,305.790026,52.86907151,35.29906771,29.1205551,,,,
422,488,174.611019,60,300.918747,58.51090443,34.71422218,30.5500655,,,,
423,498,245.1888177,60,378.4905431,58.64971733,34.1666178,38.42413905,,,,
424,502,209.2109631,60,303.9175842,59.46908759,33.60533607,31.48918962,,,,
425,516,224.3640835,60,262.8901933,54.42438876,34.47268302,26.75737996,,,,
426,474,224.6797165,60,332.8073894,51.85883216,34.84534657,28.95082995,,,,
427,490,209.98024,60,297.8995757,58.19012955,33.89035743,29.65220853,,,,
428,490,202.0761996,60,296.8851895,56.38721523,33.3538414,30.39863304,,,,
429,508,227.6451272,60,309.4239587,57.00197877,35.05629786,33.40489775,,,,
430,521,203.3965537,60,319.1114232,59.64656845,34.85443106,28.04084963,,,,
431,540,218.854538,52,289.9423939,58.33997108,33.78056049,31.44877402,,,,
432,509,227.8474018,52,293.0341718,60.08021938,34.26395357,41.60333475,,,,
433,455,188.97386,52,279.0842947,53.79404403,33.26727087,32.51368587,,,,
434,471,165.4928523,52,241.3245307,52.15109403,33.7367449,35.06245679,,,,
435,509,198.2559483,52,259.9604168,57.872267,33.58941115,29.49206251,,,,
436,539,214.4052597,52,263.3148409,59.07277083,34.80993854,35.59805915,,,,
437,515,199.4527558,52,253.9854205,58.12281551,33.76902021,32.61925452,,,,
438,510,182.4411351,52,224.4483699,57.53656261,34.4697281,36.2132801,,,,
439,498,182.2098835,52,248.812762,55.83076838,34.56517672,26.51383775,,,,
440,490,164.4596571,52,229.9015406,55.86730949,34.8889747,22.40568353,,,,
441,512,237.1688161,60,329.3490723,57.63026546,35.01560945,37.36168233,,,,
442,442,195.813402,60,442.0582832,43.05649019,35.34117426,17.85141242,,,,
443,532,177.1499903,60,280.0405033,60.65691405,33.92636826,36.9296291,,,,
444,510,156.9465816,60,242.8793064,59.06187185,33.39797404,29.29840575,,,,
445,549,207.8719604,60,284.1932124,59.92994937,34.50484707,30.24487303,,,,
446,516,170.3043141,60,249.7111006,62.17918366,34.94573521,36.43838881,,,,
447,504,173.6102659,60,219.5283124,56.95027471,34.56572377,26.27533191,,,,
448,500,174.3943538,60,259.9690829,56.2530612,33.98114985,19.22329863,,,,
449,495,174.410597,60,285.2675893,58.38516932,34.05907106,19.49584893,,,,
450,490,189.798692,60,302.1918376,59.45324292,34.27363625,30.15617786,,,,
451,496,193.604566,62,348.1655611,58.43645859,35.2407863,29.96265044,,,,
452,464,157.1512067,62,434.1469386,44.04106446,34.95384314,16.82047356,,,,
453,510,207.0856292,62,348.857688,58.71240843,34.33859679,37.95444614,,,,
454,478,199.5531537,62,343.3790202,48.69981513,35.87290192,35.33263844,,,,
455,528,177.6464159,62,262.5633286,62.43224901,34.05386246,34.59926325,,,,
456,511,198.2819913,62,299.3871551,58.96231022,34.08084195,30.35098816,,,,
457,485,222.528121,62,354.3678167,50.83956173,34.97065241,31.82193825,,,,
458,485,202.5095419,62,346.7772295,50.91418572,35.33714621,31.33689023,,,,
459,536,184.1147668,62,268.4191136,61.59344223,34.43815627,34.84788123,,,,
460,503,168.8328705,62,302.3642466,57.2049068,35.35794384,19.73130036,,,,
